symbol,setup_type,d_minus_2,signal_day,trade_day,d2_open,d2_close,d1_open,d1_close,d1_body_abs,d1_range,bars_trade_day
5m_data,FRD,2022-07-29,2022-08-01,2022-08-02,12890.4,12961.3,12983.6,12966.8,16.80000000000109,256.3000000000011,276
5m_data,FGD,2022-08-02,2022-08-03,2022-08-04,12957.4,12907.7,12910.4,13235.8,325.39999999999964,440.89999999999964,276
5m_data,FRD,2022-08-04,2022-08-05,2022-08-08,13234.5,13314.5,13311.1,13200.6,110.5,297.1999999999989,276
5m_data,FGD,2022-08-09,2022-08-10,2022-08-11,13189.6,13042.4,13037.1,13367.3,330.1999999999989,423.7000000000007,268
5m_data,FRD,2022-08-10,2022-08-11,2022-08-12,13037.1,13367.3,13367.6,13333.4,34.20000000000073,288.5,276
5m_data,FGD,2022-08-11,2022-08-12,2022-08-15,13367.6,13333.4,13331.0,13566.1,235.10000000000036,268.5,276
5m_data,FRD,2022-08-15,2022-08-16,2022-08-17,13560.0,13666.4,13664.3,13652.9,11.399999999999636,217.20000000000073,276
5m_data,FGD,2022-08-17,2022-08-18,2022-08-19,13644.9,13491.1,13481.7,13519.7,38.0,164.5,276
5m_data,FRD,2022-08-18,2022-08-19,2022-08-22,13481.7,13519.7,13513.0,13231.1,281.89999999999964,304.10000000000036,276
5m_data,FGD,2022-08-23,2022-08-24,2022-08-25,12918.5,12872.5,12873.5,12939.8,66.29999999999927,185.39999999999964,276
5m_data,FRD,2022-08-25,2022-08-26,2022-08-29,12930.9,13130.1,13142.4,12546.1,596.2999999999993,661.5,276
5m_data,FGD,2022-08-26,2022-08-29,2022-08-30,13142.4,12546.1,12452.8,12495.1,42.30000000000109,207.39999999999964,276
5m_data,FRD,2022-08-29,2022-08-30,2022-08-31,12452.8,12495.1,12495.8,12350.9,144.89999999999964,408.60000000000036,276
5m_data,FGD,2022-08-31,2022-09-01,2022-09-02,12356.6,12295.0,12264.5,12280.4,15.899999999999636,280.09999999999854,276
5m_data,FRD,2022-09-01,2022-09-02,2022-09-05,12264.5,12280.4,12284.8,12120.3,164.5,420.5,228
5m_data,FGD,2022-09-02,2022-09-05,2022-09-06,12284.8,12120.3,12111.5,12128.3,16.799999999999272,110.20000000000073,276
5m_data,FRD,2022-09-05,2022-09-06,2022-09-07,12111.5,12128.3,12133.4,12013.2,120.19999999999891,311.7999999999993,276
5m_data,FGD,2022-09-06,2022-09-07,2022-09-08,12133.4,12013.2,12010.0,12257.5,247.5,382.6999999999989,276
5m_data,FRD,2022-09-12,2022-09-13,2022-09-14,12624.4,12776.7,12775.1,12053.2,721.8999999999996,853.1000000000004,276
5m_data,FGD,2022-09-13,2022-09-14,2022-09-15,12775.1,12053.2,12057.8,12175.7,117.90000000000146,169.70000000000073,276
5m_data,FRD,2022-09-14,2022-09-15,2022-09-16,12057.8,12175.7,12166.8,11902.9,263.89999999999964,328.09999999999854,276
5m_data,FGD,2022-09-15,2022-09-16,2022-09-19,12166.8,11902.9,11881.1,11888.5,7.399999999999636,180.5,276
5m_data,FRD,2022-09-19,2022-09-20,2022-09-21,11850.3,11977.3,11977.0,11880.9,96.10000000000036,263.5,276
5m_data,FGD,2022-09-26,2022-09-27,2022-09-28,11297.6,11249.6,11249.5,11287.3,37.79999999999927,333.60000000000036,276
5m_data,FRD,2022-09-28,2022-09-29,2022-09-30,11292.0,11475.3,11476.2,11168.5,307.7000000000007,472.7000000000007,276
5m_data,FGD,2022-09-30,2022-10-03,2022-10-04,11157.5,10995.1,10968.2,11248.0,279.7999999999993,466.1999999999989,276
5m_data,FRD,2022-10-04,2022-10-05,2022-10-06,11247.6,11581.7,11578.9,11565.7,13.199999999998909,340.7000000000007,276
5m_data,FGD,2022-10-12,2022-10-13,2022-10-14,10820.4,10804.0,10808.5,11018.0,209.5,657.2999999999993,276
5m_data,FRD,2022-10-13,2022-10-14,2022-10-17,10808.5,11018.0,11022.4,10699.6,322.7999999999993,526.3000000000011,276
5m_data,FGD,2022-10-14,2022-10-17,2022-10-18,11022.4,10699.6,10675.7,11090.2,414.5,425.5,276
5m_data,FRD,2022-10-18,2022-10-19,2022-10-20,11119.0,11280.5,11285.0,11107.7,177.29999999999927,331.09999999999854,276
5m_data,FGD,2022-10-20,2022-10-21,2022-10-24,11092.4,11018.1,11020.9,11336.4,315.5,450.0,276
5m_data,FRD,2022-10-25,2022-10-26,2022-10-27,11419.3,11547.7,11474.6,11437.4,37.20000000000073,287.5,276
5m_data,FGD,2022-10-27,2022-10-28,2022-10-31,11382.3,11059.1,11101.2,11589.4,488.1999999999989,563.6000000000004,276
5m_data,FRD,2022-10-28,2022-10-31,2022-11-01,11101.2,11589.4,11557.6,11418.5,139.10000000000036,224.10000000000036,276
5m_data,FGD,2022-11-03,2022-11-04,2022-11-07,10905.5,10695.1,10679.5,10838.2,158.70000000000073,341.60000000000036,276
5m_data,FRD,2022-11-08,2022-11-09,2022-11-10,10980.3,11057.2,11058.9,10809.8,249.10000000000036,341.40000000000146,276
5m_data,FGD,2022-11-09,2022-11-10,2022-11-11,11058.9,10809.8,10814.1,11643.7,829.6000000000004,857.0,276
5m_data,FRD,2022-11-11,2022-11-14,2022-11-15,11640.3,11804.6,11762.7,11740.0,22.700000000000728,196.10000000000036,276
5m_data,FGD,2022-11-14,2022-11-15,2022-11-16,11762.7,11740.0,11740.5,11866.2,125.70000000000073,356.7999999999993,276
5m_data,FRD,2022-11-15,2022-11-16,2022-11-17,11740.5,11866.2,11853.9,11741.9,112.0,254.10000000000036,276
5m_data,FGD,2022-11-21,2022-11-22,2022-11-23,11698.1,11564.3,11562.6,11715.0,152.39999999999964,231.0,276
5m_data,FRD,2022-11-24,2022-11-25,2022-11-28,11855.0,11890.1,11893.1,11762.9,130.20000000000073,158.0,276
5m_data,FGD,2022-11-29,2022-11-30,2022-12-01,11604.8,11501.9,11498.9,12058.0,559.1000000000004,579.0,276
5m_data,FRD,2022-11-30,2022-12-01,2022-12-02,11498.9,12058.0,12058.3,12018.8,39.5,191.5,276
5m_data,FGD,2022-12-07,2022-12-08,2022-12-09,11556.6,11488.3,11493.0,11627.1,134.10000000000036,249.8000000000011,276
5m_data,FRD,2022-12-08,2022-12-09,2022-12-12,11493.0,11627.1,11632.2,11544.7,87.5,181.20000000000073,276
5m_data,FGD,2022-12-09,2022-12-12,2022-12-13,11632.2,11544.7,11553.7,11696.5,142.79999999999927,198.29999999999927,276
5m_data,FRD,2022-12-13,2022-12-14,2022-12-15,11702.1,11834.1,11838.2,11773.4,64.80000000000109,339.0,276
5m_data,FGD,2022-12-19,2022-12-20,2022-12-21,11219.0,11075.9,11077.4,11085.4,8.0,203.09999999999854,276
5m_data,FRD,2022-12-21,2022-12-22,2022-12-23,11098.4,11250.3,11251.7,10943.4,308.3000000000011,512.9000000000015,276
5m_data,FGD,2022-12-22,2022-12-23,2022-12-27,11251.7,10943.4,10957.2,10966.4,9.199999999998909,225.60000000000036,276
5m_data,FRD,2022-12-23,2022-12-27,2022-12-28,10957.2,10966.4,11029.0,10817.0,212.0,287.3000000000011,276
5m_data,FGD,2022-12-28,2022-12-29,2022-12-30,10820.0,10690.8,10692.3,10938.9,246.60000000000036,293.90000000000146,276
5m_data,FRD,2022-12-30,2023-01-03,2023-01-04,10940.1,10950.9,11060.4,10862.5,197.89999999999964,335.89999999999964,276
5m_data,FGD,2023-01-03,2023-01-04,2023-01-05,11060.4,10862.5,10856.5,10906.6,50.100000000000364,203.1999999999989,276
5m_data,FRD,2023-01-04,2023-01-05,2023-01-06,10856.5,10906.6,10912.5,10761.4,151.10000000000036,240.70000000000073,276
5m_data,FGD,2023-01-05,2023-01-06,2023-01-09,10912.5,10761.4,10761.2,11033.7,272.5,413.2999999999993,276
5m_data,FRD,2023-01-13,2023-01-16,2023-01-17,11456.8,11534.3,11546.5,11501.4,45.100000000000364,127.60000000000036,276
5m_data,FGD,2023-01-16,2023-01-17,2023-01-18,11546.5,11501.4,11509.8,11561.7,51.900000000001455,154.3000000000011,276
5m_data,FRD,2023-01-17,2023-01-18,2023-01-19,11509.8,11561.7,11556.8,11422.9,133.89999999999964,290.5,276
5m_data,FGD,2023-01-19,2023-01-20,2023-01-23,11408.3,11335.1,11345.8,11620.4,274.60000000000036,319.10000000000036,276
5m_data,FRD,2023-01-24,2023-01-25,2023-01-26,11880.4,11916.7,11924.3,11820.7,103.59999999999854,376.09999999999854,276
5m_data,FGD,2023-01-25,2023-01-26,2023-01-27,11924.3,11820.7,11818.9,12007.6,188.70000000000073,251.60000000000036,276
5m_data,FRD,2023-01-27,2023-01-30,2023-01-31,11999.8,12174.2,12159.5,11941.1,218.39999999999964,290.8000000000011,276
5m_data,FGD,2023-01-30,2023-01-31,2023-02-01,12159.5,11941.1,11934.5,12073.5,139.0,292.0,276
5m_data,FRD,2023-02-02,2023-02-03,2023-02-06,12469.8,12621.8,12696.6,12577.4,119.20000000000073,326.2000000000007,276
5m_data,FGD,2023-02-06,2023-02-07,2023-02-08,12532.6,12477.5,12478.6,12704.5,225.89999999999964,358.5,276
5m_data,FRD,2023-02-07,2023-02-08,2023-02-09,12478.6,12704.5,12711.8,12522.8,189.0,295.0,276
5m_data,FGD,2023-02-10,2023-02-13,2023-02-14,12404.3,12303.3,12318.7,12510.1,191.39999999999964,300.6999999999989,276
5m_data,FRD,2023-02-15,2023-02-16,2023-02-17,12579.0,12710.3,12699.7,12429.5,270.2000000000007,341.10000000000036,276
5m_data,FGD,2023-02-21,2023-02-22,2023-02-23,12335.5,12080.5,12078.9,12139.0,60.100000000000364,155.0,276
5m_data,FRD,2023-02-23,2023-02-24,2023-02-27,12149.3,12165.5,12164.8,11974.5,190.29999999999927,289.39999999999964,276
5m_data,FGD,2023-02-24,2023-02-27,2023-02-28,12164.8,11974.5,11980.1,12071.5,91.39999999999964,198.3000000000011,276
5m_data,FRD,2023-02-27,2023-02-28,2023-03-01,11980.1,12071.5,12071.4,12018.8,52.600000000000364,146.5,276
5m_data,FGD,2023-03-01,2023-03-02,2023-03-03,12017.3,11963.4,11945.0,12031.5,86.5,263.90000000000146,276
5m_data,FRD,2023-03-06,2023-03-07,2023-03-08,12294.2,12306.7,12307.0,12161.0,146.0,239.5,276
5m_data,FGD,2023-03-07,2023-03-08,2023-03-09,12307.0,12161.0,12157.7,12226.4,68.69999999999891,154.29999999999927,276
5m_data,FRD,2023-03-08,2023-03-09,2023-03-10,12157.7,12226.4,12222.8,11998.3,224.5,376.40000000000146,276
5m_data,FGD,2023-03-10,2023-03-13,2023-03-14,11995.0,11888.5,11892.3,11943.9,51.600000000000364,412.8000000000011,276
5m_data,FRD,2023-03-16,2023-03-17,2023-03-20,12268.8,12581.4,12576.9,12518.9,58.0,238.5,276
5m_data,FGD,2023-03-20,2023-03-21,2023-03-22,12594.8,12577.1,12575.1,12752.4,177.29999999999927,219.60000000000036,276
5m_data,FRD,2023-03-21,2023-03-22,2023-03-23,12575.1,12752.4,12752.8,12577.9,174.89999999999964,402.7999999999993,276
5m_data,FGD,2023-03-22,2023-03-23,2023-03-24,12752.8,12577.9,12573.1,12751.2,178.10000000000036,337.39999999999964,276
5m_data,FRD,2023-03-24,2023-03-27,2023-03-28,12757.8,12801.8,12800.1,12700.4,99.70000000000073,208.5,276
5m_data,FGD,2023-03-28,2023-03-29,2023-03-30,12696.2,12636.0,12633.8,12849.8,216.0,246.20000000000073,276
5m_data,FRD,2023-03-31,2023-04-03,2023-04-04,12968.1,13200.0,13161.8,13156.8,5.0,131.3000000000011,276
5m_data,FGD,2023-04-05,2023-04-06,2023-04-07,13122.3,12967.2,12959.8,13054.7,94.90000000000146,231.8000000000011,183
5m_data,FRD,2023-04-07,2023-04-10,2023-04-11,13052.8,13076.9,13080.3,13064.6,15.699999999998909,233.20000000000073,276
5m_data,FGD,2023-04-12,2023-04-13,2023-04-14,12975.3,12857.1,12857.8,13078.9,221.10000000000036,298.89999999999964,276
5m_data,FRD,2023-04-14,2023-04-17,2023-04-18,13090.3,13101.1,13119.3,13084.9,34.399999999999636,140.70000000000073,276
5m_data,FGD,2023-04-17,2023-04-18,2023-04-19,13119.3,13084.9,13089.9,13093.4,3.5,158.0,276
5m_data,FRD,2023-04-18,2023-04-19,2023-04-20,13089.9,13093.4,13081.0,13075.3,5.700000000000728,162.0,276
5m_data,FGD,2023-04-25,2023-04-26,2023-04-27,12966.2,12837.5,12867.2,12881.0,13.799999999999272,147.5,276
5m_data,FRD,2023-04-28,2023-05-01,2023-05-02,13130.9,13248.8,13244.3,13214.3,30.0,105.79999999999927,276
5m_data,FGD,2023-05-04,2023-05-05,2023-05-08,12991.4,12977.3,12993.3,13242.7,249.40000000000146,302.60000000000036,276
5m_data,FRD,2023-05-08,2023-05-09,2023-05-10,13253.5,13276.1,13269.3,13202.8,66.5,92.89999999999964,276
5m_data,FGD,2023-05-09,2023-05-10,2023-05-11,13269.3,13202.8,13198.7,13351.9,153.1999999999989,242.90000000000146,276
5m_data,FRD,2023-05-11,2023-05-12,2023-05-15,13353.1,13391.7,13387.8,13314.3,73.5,182.8000000000011,276
5m_data,FGD,2023-05-12,2023-05-15,2023-05-16,13387.8,13314.3,13325.0,13412.8,87.79999999999927,129.09999999999854,276
5m_data,FRD,2023-05-18,2023-05-19,2023-05-22,13590.4,13862.0,13860.9,13792.2,68.69999999999891,145.79999999999927,276
5m_data,FGD,2023-05-19,2023-05-22,2023-05-23,13860.9,13792.2,13763.1,13873.2,110.10000000000036,152.5,276
5m_data,FRD,2023-05-22,2023-05-23,2023-05-24,13763.1,13873.2,13870.1,13691.9,178.20000000000073,266.0,276
5m_data,FGD,2023-05-23,2023-05-24,2023-05-25,13870.1,13691.9,13691.1,13801.5,110.39999999999964,277.89999999999964,276
5m_data,FRD,2023-05-26,2023-05-29,2023-05-30,13942.0,14328.8,14403.5,14375.0,28.5,81.69999999999891,276
5m_data,FGD,2023-05-29,2023-05-30,2023-05-31,14403.5,14375.0,14372.0,14372.6,0.6000000000003638,232.89999999999964,276
5m_data,FRD,2023-05-30,2023-05-31,2023-06-01,14372.0,14372.6,14361.1,14259.6,101.5,175.79999999999927,276
5m_data,FGD,2023-05-31,2023-06-01,2023-06-02,14361.1,14259.6,14262.1,14468.4,206.29999999999927,279.39999999999964,276
5m_data,FRD,2023-06-06,2023-06-07,2023-06-08,14556.4,14574.6,14578.1,14298.3,279.8000000000011,368.89999999999964,276
5m_data,FGD,2023-06-07,2023-06-08,2023-06-09,14578.1,14298.3,14300.2,14504.5,204.29999999999927,269.60000000000036,276
5m_data,FRD,2023-06-15,2023-06-16,2023-06-19,15041.4,15190.5,15195.5,15125.7,69.79999999999927,216.10000000000036,228
5m_data,FGD,2023-06-19,2023-06-20,2023-06-21,15135.6,15070.6,15075.0,15077.8,2.7999999999992724,183.29999999999927,276
5m_data,FRD,2023-06-20,2023-06-21,2023-06-22,15075.0,15077.8,15079.9,14872.6,207.29999999999927,269.60000000000036,276
5m_data,FGD,2023-06-21,2023-06-22,2023-06-23,15079.9,14872.6,14876.3,15070.1,193.8000000000011,272.0,276
5m_data,FRD,2023-06-22,2023-06-23,2023-06-26,14876.3,15070.1,15071.4,14892.3,179.10000000000036,249.10000000000036,276
5m_data,FGD,2023-06-26,2023-06-27,2023-06-28,14904.1,14717.4,14724.3,14937.3,213.0,275.89999999999964,276
5m_data,FRD,2023-06-28,2023-06-29,2023-06-30,14938.3,15007.8,15009.4,14960.7,48.69999999999891,168.70000000000073,276
5m_data,FGD,2023-06-29,2023-06-30,2023-07-03,15009.4,14960.7,14956.9,15171.6,214.70000000000073,277.2999999999993,231
5m_data,FRD,2023-07-03,2023-07-04,2023-07-05,15195.5,15215.5,15208.1,15205.3,2.8000000000010914,34.099999999998545,276
5m_data,FGD,2023-07-04,2023-07-05,2023-07-06,15208.1,15205.3,15208.7,15215.9,7.199999999998909,176.0,276
5m_data,FRD,2023-07-05,2023-07-06,2023-07-07,15208.7,15215.9,15217.8,15084.3,133.5,253.39999999999964,276
5m_data,FGD,2023-07-10,2023-07-11,2023-07-12,15068.0,15062.3,15065.5,15133.8,68.29999999999927,168.5,276
5m_data,FRD,2023-07-13,2023-07-14,2023-07-17,15332.6,15574.0,15575.2,15568.4,6.800000000001091,191.0,276
5m_data,FGD,2023-07-14,2023-07-17,2023-07-18,15575.2,15568.4,15570.1,15709.1,139.0,220.39999999999964,276
5m_data,FRD,2023-07-18,2023-07-19,2023-07-20,15717.5,15830.5,15831.4,15824.2,7.199999999998909,150.70000000000073,276
5m_data,FGD,2023-07-21,2023-07-24,2023-07-25,15483.2,15442.7,15456.2,15465.9,9.699999999998909,132.89999999999964,276
5m_data,FRD,2023-07-25,2023-07-26,2023-07-27,15470.3,15625.3,15624.0,15529.1,94.89999999999964,223.70000000000073,276
5m_data,FGD,2023-07-27,2023-07-28,2023-07-31,15545.3,15490.8,15493.6,15752.4,258.7999999999993,348.09999999999854,276
5m_data,FRD,2023-07-31,2023-08-01,2023-08-02,15762.3,15782.6,15786.4,15724.7,61.69999999999891,160.1999999999989,276
5m_data,FGD,2023-08-04,2023-08-07,2023-08-08,15362.2,15285.9,15298.6,15418.6,120.0,160.60000000000036,276
5m_data,FRD,2023-08-07,2023-08-08,2023-08-09,15298.6,15418.6,15426.1,15282.1,144.0,276.7999999999993,276
5m_data,FGD,2023-08-09,2023-08-10,2023-08-11,15284.9,15135.5,15134.5,15149.7,15.200000000000728,303.7000000000007,276
5m_data,FRD,2023-08-10,2023-08-11,2023-08-14,15134.5,15149.7,15149.2,15036.2,113.0,229.0,276
5m_data,FGD,2023-08-11,2023-08-14,2023-08-15,15149.2,15036.2,15041.8,15217.8,176.0,259.09999999999854,276
5m_data,FRD,2023-08-14,2023-08-15,2023-08-16,15041.8,15217.8,15219.2,15050.2,169.0,257.89999999999964,276
5m_data,FGD,2023-08-18,2023-08-21,2023-08-22,14688.9,14687.3,14706.0,14921.8,215.79999999999927,293.39999999999964,276
5m_data,FRD,2023-08-21,2023-08-22,2023-08-23,14706.0,14921.8,14926.0,14916.5,9.5,185.70000000000073,276
5m_data,FGD,2023-08-22,2023-08-23,2023-08-24,14926.0,14916.5,14915.6,15308.4,392.7999999999993,395.7000000000007,276
5m_data,FRD,2023-08-23,2023-08-24,2023-08-25,14915.6,15308.4,15288.0,14788.0,500.0,600.0999999999985,276
5m_data,FGD,2023-08-24,2023-08-25,2023-08-28,15288.0,14788.0,14792.8,14927.4,134.60000000000036,293.0,276
5m_data,FRD,2023-08-31,2023-09-01,2023-09-04,15480.0,15504.3,15500.5,15480.7,19.799999999999272,206.5,228
5m_data,FGD,2023-09-01,2023-09-04,2023-09-05,15500.5,15480.7,15498.2,15499.9,1.6999999999989086,77.0,276
5m_data,FRD,2023-09-04,2023-09-05,2023-09-06,15498.2,15499.9,15505.0,15495.5,9.5,168.0,276
5m_data,FGD,2023-09-07,2023-09-08,2023-09-11,15370.5,15266.7,15268.3,15312.1,43.80000000000109,173.5,276
5m_data,FRD,2023-09-11,2023-09-12,2023-09-13,15314.9,15480.3,15470.8,15316.4,154.39999999999964,195.20000000000073,276
5m_data,FGD,2023-09-12,2023-09-13,2023-09-14,15470.8,15316.4,15317.2,15386.1,68.89999999999964,221.79999999999927,276
5m_data,FRD,2023-09-14,2023-09-15,2023-09-18,15384.3,15490.8,15489.3,15200.0,289.2999999999993,360.5,276
5m_data,FGD,2023-09-15,2023-09-18,2023-09-19,15489.3,15200.0,15207.1,15247.9,40.79999999999927,128.79999999999927,276
5m_data,FRD,2023-09-18,2023-09-19,2023-09-20,15207.1,15247.9,15250.8,15208.1,42.69999999999891,193.39999999999964,276
5m_data,FGD,2023-09-21,2023-09-22,2023-09-25,14971.1,14678.5,14682.6,14706.7,24.100000000000364,190.20000000000073,276
5m_data,FRD,2023-09-25,2023-09-26,2023-09-27,14720.7,14788.8,14784.6,14568.6,216.0,277.7999999999993,276
5m_data,FGD,2023-09-26,2023-09-27,2023-09-28,14784.6,14568.6,14572.3,14613.4,41.100000000000364,232.60000000000036,276
5m_data,FRD,2023-10-02,2023-10-03,2023-10-04,14827.9,14849.1,14842.7,14570.9,271.8000000000011,377.5,276
5m_data,FGD,2023-10-03,2023-10-04,2023-10-05,14842.7,14570.9,14569.4,14761.8,192.39999999999964,366.0,276
5m_data,FRD,2023-10-04,2023-10-05,2023-10-06,14569.4,14761.8,14761.6,14721.7,39.899999999999636,242.20000000000073,276
5m_data,FGD,2023-10-05,2023-10-06,2023-10-09,14761.6,14721.7,14718.3,15002.6,284.3000000000011,498.8000000000011,276
5m_data,FRD,2023-10-11,2023-10-12,2023-10-13,15154.9,15285.0,15281.6,15199.8,81.80000000000109,251.60000000000036,276
5m_data,FGD,2023-10-13,2023-10-16,2023-10-17,15203.3,14985.9,15008.0,15189.3,181.29999999999927,252.79999999999927,276
5m_data,FRD,2023-10-16,2023-10-17,2023-10-18,15008.0,15189.3,15190.6,15129.7,60.899999999999636,258.1999999999989,276
5m_data,FGD,2023-10-20,2023-10-23,2023-10-24,14741.0,14544.1,14585.0,14651.0,66.0,337.90000000000146,276
5m_data,FRD,2023-10-24,2023-10-25,2023-10-26,14656.2,14735.5,14730.5,14375.3,355.2000000000007,404.3000000000011,276
5m_data,FGD,2023-10-26,2023-10-27,2023-10-30,14324.7,14122.5,14177.7,14186.0,8.299999999999272,196.89999999999964,276
5m_data,FRD,2023-11-07,2023-11-08,2023-11-09,15151.4,15310.0,15308.9,15295.7,13.199999999998909,129.60000000000036,276
5m_data,FGD,2023-11-09,2023-11-10,2023-11-13,15289.5,15191.1,15187.2,15516.6,329.39999999999964,403.5,276
5m_data,FRD,2023-11-10,2023-11-13,2023-11-14,15187.2,15516.6,15529.6,15497.7,31.899999999999636,135.60000000000036,276
5m_data,FGD,2023-11-13,2023-11-14,2023-11-15,15529.6,15497.7,15501.3,15835.0,333.7000000000007,365.39999999999964,276
5m_data,FRD,2023-11-14,2023-11-15,2023-11-16,15501.3,15835.0,15843.5,15784.7,58.79999999999927,205.60000000000036,276
5m_data,FGD,2023-11-15,2023-11-16,2023-11-17,15843.5,15784.7,15785.1,15838.5,53.399999999999636,108.30000000000109,276
5m_data,FRD,2023-11-16,2023-11-17,2023-11-20,15785.1,15838.5,15838.5,15816.3,22.200000000000728,114.29999999999927,276
5m_data,FGD,2023-11-17,2023-11-20,2023-11-21,15838.5,15816.3,15843.8,16038.0,194.20000000000073,277.59999999999854,276
5m_data,FRD,2023-11-20,2023-11-21,2023-11-22,15843.8,16038.0,16039.7,15919.5,120.20000000000073,210.10000000000036,276
5m_data,FGD,2023-11-21,2023-11-22,2023-11-23,16039.7,15919.5,15917.4,15997.9,80.5,230.10000000000036,228
5m_data,FRD,2023-11-23,2023-11-24,2023-11-27,15999.2,16017.4,16032.2,15968.7,63.5,93.20000000000073,276
5m_data,FGD,2023-11-27,2023-11-28,2023-11-29,15969.1,15969.0,15971.7,16018.3,46.599999999998545,125.59999999999854,276
5m_data,FRD,2023-11-28,2023-11-29,2023-11-30,15971.7,16018.3,16019.3,16009.9,9.399999999999636,192.59999999999854,276
5m_data,FGD,2023-11-30,2023-12-01,2023-12-04,16009.0,15923.0,15921.0,15998.8,77.79999999999927,184.89999999999964,276
5m_data,FRD,2023-12-01,2023-12-04,2023-12-05,15921.0,15998.8,15999.4,15832.3,167.10000000000036,304.8000000000011,276
5m_data,FGD,2023-12-04,2023-12-05,2023-12-06,15999.4,15832.3,15836.9,15877.2,40.30000000000109,198.79999999999927,276
5m_data,FRD,2023-12-05,2023-12-06,2023-12-07,15836.9,15877.2,15876.9,15795.1,81.79999999999927,235.20000000000073,276
5m_data,FGD,2023-12-06,2023-12-07,2023-12-08,15876.9,15795.1,15795.1,15994.3,199.1999999999989,269.10000000000036,276
5m_data,FRD,2023-12-13,2023-12-14,2023-12-15,16398.7,16565.0,16578.9,16545.4,33.5,256.6000000000022,276
5m_data,FGD,2023-12-14,2023-12-15,2023-12-18,16578.9,16545.4,16544.2,16619.4,75.20000000000073,154.59999999999854,276
5m_data,FRD,2023-12-19,2023-12-20,2023-12-21,16736.0,16844.0,16845.7,16615.5,230.20000000000073,314.5,276
5m_data,FGD,2023-12-20,2023-12-21,2023-12-22,16845.7,16615.5,16614.7,16773.2,158.5,179.60000000000218,276
5m_data,FRD,2023-12-27,2023-12-28,2023-12-29,16919.6,16959.2,16957.2,16920.9,36.29999999999927,86.69999999999709,276
5m_data,FGD,2024-01-04,2024-01-05,2024-01-08,16398.2,16295.5,16302.8,16311.6,8.800000000001091,242.70000000000073,276
5m_data,FRD,2024-01-11,2024-01-12,2024-01-15,16816.6,16819.8,16819.1,16818.9,0.19999999999708962,175.5,228
5m_data,FGD,2024-01-12,2024-01-15,2024-01-16,16819.1,16818.9,16829.2,16841.0,11.799999999999272,85.5,276
5m_data,FRD,2024-01-16,2024-01-17,2024-01-18,16833.7,16851.9,16852.7,16736.4,116.29999999999927,291.09999999999854,276
5m_data,FGD,2024-01-17,2024-01-18,2024-01-19,16852.7,16736.4,16733.8,16995.8,262.0,291.2999999999993,276
5m_data,FRD,2024-01-19,2024-01-22,2024-01-23,16997.3,17344.3,17359.9,17344.1,15.80000000000291,150.29999999999927,276
